timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1726223622286,1562,第550条请求,200,OK,线程组 1-1,text,false,"Value in json path '$.code' expected to match regexp '0', but it did not match: '-4'",250,582,1,1,https://api-test-us.aosulife.com/v1/im/getService?uuid=9eb45676-30cf-4f46-98dd-ccb8f87485ce&t=1726223622285,1561,0,525
1726223623851,1628,第551条请求,200,OK,线程组 1-1,text,false,"Value in json path '$.code' expected to match regexp '0', but it did not match: '-4'",250,605,1,1,https://api-test-us.aosulife.com/v1/im/getService?uuid=449324a0-bf12-458c-867f-17e1d57429b8&t=1726223623850,1627,0,554
1726223625482,1941,第552条请求,200,OK,线程组 1-1,text,false,"Value in json path '$.code' expected to match regexp '0', but it did not match: '-4'",250,589,1,1,https://api-test-us.aosulife.com/v1/im/getService?uuid=005a81cd-b3d4-4db8-abaa-a68501b6fdbd&t=1726223625480,1940,0,580
1726223627424,2221,第553条请求,200,OK,线程组 1-1,text,false,"Value in json path '$.code' expected to match regexp '0', but it did not match: '-4'",250,604,1,1,https://api-test-us.aosulife.com/v1/im/getService?uuid=6b51f82a-d3d5-449b-888b-3d922acc8151&t=1726223627424,2221,0,531
1726223629648,1410,第554条请求,200,OK,线程组 1-1,text,false,"Value in json path '$.code' expected to match regexp '0', but it did not match: '-4'",250,598,1,1,https://api-test-us.aosulife.com/v1/im/getService?uuid=04b34bd9-8ee6-4bed-aed4-51d2f3234194&t=1726223629648,1410,0,516
1726223631061,4217,第555条请求,200,OK,线程组 1-1,text,false,"Value in json path '$.code' expected to match regexp '0', but it did not match: '-4'",250,604,1,1,https://api-test-us.aosulife.com/v1/im/getService?uuid=8c5a0c06-f921-476b-844d-753e53d2ef2a&t=1726223631061,4217,0,512
1726223635281,1636,第556条请求,200,OK,线程组 1-1,text,false,"Value in json path '$.code' expected to match regexp '0', but it did not match: '-4'",250,593,1,1,https://api-test-us.aosulife.com/v1/im/getService?uuid=d0fadfb0-5094-44e2-a4f6-0e242ff12212&t=1726223635281,1636,0,541
1726223636921,1736,第557条请求,200,OK,线程组 1-1,text,false,"Value in json path '$.code' expected to match regexp '0', but it did not match: '-4'",250,584,1,1,https://api-test-us.aosulife.com/v1/im/getService?uuid=9e4c8a1f-3d58-4913-8ee9-42bdb5c81630&t=1726223636920,1735,0,545
1726223638659,2325,第558条请求,200,OK,线程组 1-1,text,false,"Value in json path '$.code' expected to match regexp '0', but it did not match: '-4'",250,596,1,1,https://api-test-us.aosulife.com/v1/im/getService?uuid=8ebcd9e1-308e-4e46-8636-4b96072987d2&t=1726223638658,2325,0,1021
1726223640989,1632,第559条请求,200,OK,线程组 1-1,text,false,"Value in json path '$.code' expected to match regexp '0', but it did not match: '-4'",250,588,1,1,https://api-test-us.aosulife.com/v1/im/getService?uuid=9e1e228e-d0bc-4796-b4ad-c65ca0d5b217&t=1726223640988,1632,0,747
1726223642624,1556,第560条请求,200,OK,线程组 1-1,text,false,"Value in json path '$.code' expected to match regexp '0', but it did not match: '-4'",250,594,1,1,https://api-test-us.aosulife.com/v1/im/getService?uuid=99339eb5-ea0f-476d-bae7-54ee407e0fcf&t=1726223642624,1556,0,532
1726223644183,1545,第561条请求,200,OK,线程组 1-1,text,false,"Value in json path '$.code' expected to match regexp '0', but it did not match: '-4'",250,599,1,1,https://api-test-us.aosulife.com/v1/im/getService?uuid=493b2cb1-a016-4bda-9598-56c3b54b3c91&t=1726223644183,1544,0,533
1726223645731,1709,第562条请求,200,OK,线程组 1-1,text,false,"Value in json path '$.code' expected to match regexp '0', but it did not match: '-4'",250,602,1,1,https://api-test-us.aosulife.com/v1/im/getService?uuid=ecb8e82e-2e5b-4ea8-ba96-b083257b4fcc&t=1726223645730,1708,0,536
1726223647443,2476,第563条请求,200,OK,线程组 1-1,text,false,"Value in json path '$.code' expected to match regexp '0', but it did not match: '-4'",250,584,1,1,https://api-test-us.aosulife.com/v1/im/getService?uuid=10f0181c-9e1c-4a74-8726-39c0362b58cc&t=1726223647442,2476,0,1051
1726223649922,1659,第564条请求,200,OK,线程组 1-1,text,false,"Value in json path '$.code' expected to match regexp '0', but it did not match: '-4'",250,586,1,1,https://api-test-us.aosulife.com/v1/im/getService?uuid=cfa519e8-d998-4313-bbda-df3b26723101&t=1726223649922,1658,0,627
1726223651584,1549,第565条请求,200,OK,线程组 1-1,text,false,"Value in json path '$.code' expected to match regexp '0', but it did not match: '-4'",250,586,1,1,https://api-test-us.aosulife.com/v1/im/getService?uuid=a23062b1-c031-4ab8-8117-1b824f431027&t=1726223651583,1549,0,522
1726223653136,1742,第566条请求,200,OK,线程组 1-1,text,false,"Value in json path '$.code' expected to match regexp '0', but it did not match: '-4'",250,595,1,1,https://api-test-us.aosulife.com/v1/im/getService?uuid=67764aad-5661-4afc-a884-844d0d09b0e2&t=1726223653136,1742,0,533
1726223654881,1956,第567条请求,200,OK,线程组 1-1,text,false,"Value in json path '$.code' expected to match regexp '0', but it did not match: '-4'",250,595,1,1,https://api-test-us.aosulife.com/v1/im/getService?uuid=7fdf57ae-40be-4561-8fcf-7ce5d717b7c6&t=1726223654881,1956,0,887
1726223656840,1684,第568条请求,200,OK,线程组 1-1,text,false,"Value in json path '$.code' expected to match regexp '0', but it did not match: '-4'",250,586,1,1,https://api-test-us.aosulife.com/v1/im/getService?uuid=177845f6-c411-42dd-8c6c-e83844f1a5bb&t=1726223656840,1684,0,527
1726223658527,1633,第569条请求,200,OK,线程组 1-1,text,false,"Value in json path '$.code' expected to match regexp '0', but it did not match: '-4'",250,585,1,1,https://api-test-us.aosulife.com/v1/im/getService?uuid=b5ca02ba-9122-4cb2-96d8-842387300f9b&t=1726223658527,1632,0,542
